zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2015
33473,STANDARD,0,Boynton Beach,,,FL,Palm Beach County,America/New_York,561,NA,US,26.49,-80.19,8800
33476,STANDARD,0,Pahokee,,,FL,Palm Beach County,America/New_York,561,NA,US,26.81,-80.66,5660
33477,STANDARD,0,Jupiter,,,FL,Palm Beach County,America/New_York,561,NA,US,26.92,-80.08,10270
33478,STANDARD,0,Jupiter,,,FL,Palm Beach County,America/New_York,561,NA,US,26.94,-80.25,12530
33480,STANDARD,0,Palm Beach,S Palm Bch-South Palm Beach,,FL,Palm Beach County,America/New_York,561,NA,US,26.69,-80.03,8280
33483,STANDARD,0,Delray Beach,Gulf Stream,,FL,Palm Beach County,America/New_York,561,NA,US,26.46,-80.06,10690
33484,STANDARD,0,Delray Beach,W Delray Bch-West Delray Beach,,FL,Palm Beach County,America/New_York,561,NA,US,26.45,-80.13,17950
33486,STANDARD,0,Boca Raton,,,FL,Palm Beach County,America/New_York,561,NA,US,26.35,-80.11,19960
33487,STANDARD,0,Boca Raton,Highland Bch-Highland Beach,,FL,Palm Beach County,America/New_York,561,NA,US,26.41,-80.09,15820
33493,STANDARD,0,South Bay,,,FL,Palm Beach County,America/New_York,561,NA,US,26.66,-80.71,2790
33496,STANDARD,0,Boca Raton,,,FL,Palm Beach County,America/New_York,561,NA,US,26.41,-80.16,19220
33498,STANDARD,0,Boca Raton,,,FL,Palm Beach County,America/New_York,561,NA,US,26.39,-80.22,13770
33510,STANDARD,0,Brandon,,,FL,Hillsborough County,America/New_York,813,NA,US,27.96,-82.3,25450
33511,STANDARD,0,Brandon,,,FL,Hillsborough County,America/New_York,813,NA,US,27.92,-82.29,48950
33513,STANDARD,0,Bushnell,,,FL,Sumter County,America/New_York,352,NA,US,28.66,-82.11,8250
33514,STANDARD,0,Center Hill,,Centerhill,FL,Sumter County,America/New_York,352,NA,US,28.64,-81.99,1670
33523,STANDARD,0,Dade City,Ridge Manor,,FL,Pasco County,America/New_York,352,NA,US,28.42,-82.21,14390
33525,STANDARD,0,Dade City,Richland,,FL,Pasco County,America/New_York,352,NA,US,28.36,-82.19,14660
33527,STANDARD,0,Dover,,,FL,Hillsborough County,America/New_York,813,NA,US,27.99,-82.22,16000
33534,STANDARD,0,Gibsonton,,,FL,Hillsborough County,America/New_York,813,NA,US,27.84,-82.37,13190
33538,STANDARD,0,Lake Panasoffkee,Lk Panasoffke,,FL,Sumter County,America/New_York,352,NA,US,28.79,-82.13,3350
33540,STANDARD,0,Zephyrhills,,,FL,Pasco County,America/New_York,813,NA,US,28.26,-82.13,6420
33541,STANDARD,0,Zephyrhills,,,FL,Pasco County,America/New_York,813,NA,US,28.24,-82.23,14050
33542,STANDARD,0,Zephyrhills,,,FL,Pasco County,America/New_York,813,NA,US,28.23,-82.17,14570
33543,STANDARD,0,Wesley Chapel,Zephyrhills,,FL,Pasco County,America/New_York,813,NA,US,28.21,-82.3,23860
33544,STANDARD,0,Wesley Chapel,Zephyrhills,,FL,Pasco County,America/New_York,813,NA,US,28.25,-82.37,24150
33545,STANDARD,0,Wesley Chapel,Zephyrhills,,FL,Pasco County,America/New_York,813,NA,US,28.28,-82.29,16240
33547,STANDARD,0,Lithia,,,FL,Hillsborough County,America/New_York,863-813,NA,US,27.85,-82.17,25430
33548,STANDARD,0,Lutz,,,FL,Hillsborough County,America/New_York,813,NA,US,28.15,-82.48,6480
33549,STANDARD,0,Lutz,,,FL,Hillsborough County,America/New_York,813,NA,US,28.13,-82.46,15290
33556,STANDARD,0,Odessa,,,FL,Hillsborough County,America/New_York,813,NA,US,28.13,-82.59,22330
33558,STANDARD,0,Lutz,,,FL,Hillsborough County,America/New_York,813,NA,US,28.17,-82.51,21460
33559,STANDARD,0,Lutz,,,FL,Hillsborough County,America/New_York,813,NA,US,28.16,-82.41,13120
33563,STANDARD,0,Plant City,,,FL,Hillsborough County,America/New_York,813,NA,US,28.01,-82.14,24530
33565,STANDARD,0,Plant City,,,FL,Hillsborough County,America/New_York,863-813,NA,US,28.09,-82.15,14930
33566,STANDARD,0,Plant City,,,FL,Hillsborough County,America/New_York,813-863,NA,US,27.98,-82.1,20490
33567,STANDARD,0,Plant City,,,FL,Hillsborough County,America/New_York,813-863,NA,US,27.92,-82.12,9950
33569,STANDARD,0,Riverview,,,FL,Hillsborough County,America/New_York,813,NA,US,27.83,-82.29,24030
33570,STANDARD,0,Ruskin,,Sun City Center,FL,Hillsborough County,America/New_York,813,NA,US,27.71,-82.42,23660
33572,STANDARD,0,Apollo Beach,Ruskin,,FL,Hillsborough County,America/New_York,813,NA,US,27.78,-82.39,17570
33573,STANDARD,0,Sun City Center,Ruskin-Sun City Ctr,,FL,Hillsborough County,America/New_York,813,NA,US,27.72,-82.35,19220
33576,STANDARD,0,San Antonio,,,FL,Pasco County,America/New_York,813-352,NA,US,28.33,-82.27,4630
33578,STANDARD,0,Riverview,,,FL,Hillsborough County,America/New_York,813,NA,US,27.88,-82.33,40590
33579,STANDARD,0,Riverview,,,FL,Hillsborough County,America/New_York,813,NA,US,27.79,-82.29,27110
33584,STANDARD,0,Seffner,,,FL,Hillsborough County,America/New_York,813,NA,US,27.99,-82.27,23470
33585,STANDARD,0,Sumterville,,,FL,Sumter County,America/New_York,352,NA,US,28.73,-82.09,1060
33592,STANDARD,0,Thonotosassa,,,FL,Hillsborough County,America/New_York,813,NA,US,28.07,-82.3,8380
33594,STANDARD,0,Valrico,,,FL,Hillsborough County,America/New_York,813,NA,US,27.94,-82.25,30670
33596,STANDARD,0,Valrico,,,FL,Hillsborough County,America/New_York,813,NA,US,27.88,-82.24,27740
33597,STANDARD,0,Webster,Rdg Mnr Est-Ridge Manor Estates,,FL,Sumter County,America/New_York,352,NA,US,28.61,-82.05,6420
33598,STANDARD,0,Wimauma,,,FL,Hillsborough County,America/New_York,813,NA,US,27.71,-82.3,18110
33602,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,27.95,-82.46,11460
33603,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,27.99,-82.46,16170
33604,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,28.02,-82.46,31250
33605,STANDARD,0,Tampa,Ybor City,,FL,Hillsborough County,America/New_York,813,NA,US,27.95,-82.43,14140
33606,STANDARD,0,Tampa,Univ Of Tampa-University Of Tampa,,FL,Hillsborough County,America/New_York,813,NA,US,27.95,-82.48,13950
33607,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,727-813,NA,US,27.96,-82.49,20830
33609,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,727-813,NA,US,27.94,-82.52,15090
33610,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,28,-82.38,36910
33611,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,27.89,-82.51,26270
33612,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,28.05,-82.45,37930
33613,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,28.08,-82.45,24750
33614,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,28,-82.51,42470
33615,STANDARD,0,Tampa,Town N Country-Twn N Cntry,,FL,Hillsborough County,America/New_York,813,NA,US,28.01,-82.58,41110
33616,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,27.87,-82.54,13480
33617,STANDARD,0,Tampa,Temple Ter-Temple Terr-Temple Terrace,,FL,Hillsborough County,America/New_York,813,NA,US,28.04,-82.39,36390
33618,STANDARD,0,Tampa,Carrollwood,,FL,Hillsborough County,America/New_York,727-813,NA,US,28.07,-82.5,23750
33619,STANDARD,0,Tampa,Clair Mel-Clair Mel City,,FL,Hillsborough County,America/New_York,813,NA,US,27.94,-82.38,30580
33621,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,27.84,-82.49,2690
33624,STANDARD,0,Tampa,Northdale,,FL,Hillsborough County,America/New_York,813-727,NA,US,28.08,-82.53,35820
33625,STANDARD,0,Tampa,Carrollwood,,FL,Hillsborough County,America/New_York,727-813,NA,US,28.07,-82.56,24060
33626,STANDARD,0,Tampa,Northdale-Westchase,,FL,Hillsborough County,America/New_York,813,NA,US,28.07,-82.62,28430
33629,STANDARD,0,Tampa,Palma Ceia,,FL,Hillsborough County,America/New_York,813-727,NA,US,27.92,-82.51,23500
33634,STANDARD,0,Tampa,,Time Cs Brm Unique,FL,Hillsborough County,America/New_York,813,NA,US,28.01,-82.55,19780
33635,STANDARD,0,Tampa,,,FL,Hillsborough County,America/New_York,813,NA,US,28.03,-82.62,16020
33637,STANDARD,0,Tampa,Temple Ter-Temple Terr-Temple Terrace,,FL,Hillsborough County,America/New_York,813,NA,US,28.05,-82.36,14110
33647,STANDARD,0,Tampa,Tampa Palms,,FL,Hillsborough County,America/New_York,813,NA,US,28.13,-82.35,60360
33701,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.77,-82.63,12220
33702,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.85,-82.63,25530
33703,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.82,-82.62,20780
33704,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.8,-82.63,14260
33705,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.75,-82.64,21870
33706,STANDARD,0,Saint Petersburg,Pass A Grille-Pass A Grille Beach-Saint Pete Beach-St Pete Bch-St Pete Beach-St Petersburg-St Petersburg Beach-Treasure Is-Treasure Island,,FL,Pinellas County,America/New_York,727,NA,US,27.74,-82.75,12730
33707,STANDARD,0,Saint Petersburg,Gulfport-S Pasadena-South Pasadena-St Pete Beach-St Petersburg,Pasadena,FL,Pinellas County,America/New_York,727,NA,US,27.76,-82.73,19250
33708,STANDARD,0,Saint Petersburg,Madeira Beach-N Redngtn Bch-North Redington Beach-Redingtn Shor-Redington Bch-Redington Beach-Redington Shores-St Petersburg,Johns Pass,FL,Pinellas County,America/New_York,727,NA,US,27.82,-82.8,12960
33709,STANDARD,0,Saint Petersburg,Kenneth City-St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.82,-82.73,20310
33710,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.79,-82.73,29190
33711,STANDARD,0,Saint Petersburg,Gulfport-St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.74,-82.69,14830
33712,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.73,-82.67,21940
33713,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.79,-82.68,25790
33714,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.82,-82.68,14490
33715,STANDARD,0,Saint Petersburg,St Petersburg-Tierra Verde,,FL,Pinellas County,America/New_York,727,NA,US,27.66,-82.72,6510
33716,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.88,-82.65,13850
33730,STANDARD,0,Saint Petersburg,St Petersburg,,FL,Pinellas County,America/New_York,727,NA,US,27.75,-82.64,0
33755,STANDARD,0,Clearwater,,,FL,Pinellas County,America/New_York,727,NA,US,27.98,-82.78,22550
33756,STANDARD,0,Clearwater,Belleair,,FL,Pinellas County,America/New_York,727,NA,US,27.95,-82.79,25710
33759,STANDARD,0,Clearwater,,,FL,Pinellas County,America/New_York,727-813,NA,US,27.98,-82.7,16110
33760,STANDARD,0,Clearwater,,,FL,Pinellas County,America/New_York,727-813,NA,US,27.91,-82.71,13900
33761,STANDARD,0,Clearwater,,,FL,Pinellas County,America/New_York,727,NA,US,28.03,-82.72,15170
33762,STANDARD,0,Clearwater,,,FL,Pinellas County,America/New_York,727,NA,US,27.9,-82.68,5420
33763,STANDARD,0,Clearwater,,,FL,Pinellas County,America/New_York,727,NA,US,28,-82.74,15210
33764,STANDARD,0,Clearwater,,,FL,Pinellas County,America/New_York,727-813,NA,US,27.93,-82.74,21790
33765,STANDARD,0,Clearwater,,,FL,Pinellas County,America/New_York,727,NA,US,27.97,-82.76,12240
33767,STANDARD,0,Clearwater Beach,Clearwater,,FL,Pinellas County,America/New_York,727,NA,US,27.98,-82.82,6990
33770,STANDARD,0,Largo,Belleair Blf-Belleair Bluffs,,FL,Pinellas County,America/New_York,727,NA,US,27.92,-82.8,20130
33771,STANDARD,0,Largo,,,FL,Pinellas County,America/New_York,727,NA,US,27.9,-82.78,22220
33772,STANDARD,0,Seminole,,Largo,FL,Pinellas County,America/New_York,727,NA,US,27.84,-82.78,19830
33773,STANDARD,0,Largo,,,FL,Pinellas County,America/New_York,727,NA,US,27.88,-82.76,14550
33774,STANDARD,0,Largo,,Seminole,FL,Pinellas County,America/New_York,727,NA,US,27.88,-82.83,14810
33776,STANDARD,0,Seminole,Largo,,FL,Pinellas County,America/New_York,727,NA,US,27.85,-82.83,11430
33777,STANDARD,0,Seminole,Largo,,FL,Pinellas County,America/New_York,727,NA,US,27.85,-82.76,15180
33778,STANDARD,0,Largo,Seminole,,FL,Pinellas County,America/New_York,727,NA,US,27.89,-82.8,11620
33781,STANDARD,0,Pinellas Park,,,FL,Pinellas County,America/New_York,727,NA,US,27.84,-82.71,22570
33782,STANDARD,0,Pinellas Park,,,FL,Pinellas County,America/New_York,727,NA,US,27.85,-82.7,18020
33785,STANDARD,0,Indian Rocks Beach,Belleair Bch-Belleair Beach-Indian Rk Bch-Indian Rks Beach-Indian Shores,,FL,Pinellas County,America/New_York,727,NA,US,27.89,-82.85,4800
33786,STANDARD,0,Belleair Beach,Belleair Bch-Belleair Shores-Belleair Shrs-Indian Rk Bch-Indian Rks Beach-Indian Rocks Beach,,FL,Pinellas County,America/New_York,727,NA,US,27.91,-82.84,1520
33801,STANDARD,0,Lakeland,,,FL,Polk County,America/New_York,863,NA,US,28.04,-81.9,24740
33803,STANDARD,0,Lakeland,,,FL,Polk County,America/New_York,863,NA,US,28.01,-81.93,23020
33805,STANDARD,0,Lakeland,,Gibsonia,FL,Polk County,America/New_York,863,NA,US,28.1,-81.91,19660
33809,STANDARD,0,Lakeland,,,FL,Polk County,America/New_York,863,NA,US,28.22,-81.97,25300
33810,STANDARD,0,Lakeland,,,FL,Polk County,America/New_York,863,NA,US,28.13,-82.03,41970
33811,STANDARD,0,Lakeland,,,FL,Polk County,America/New_York,863,NA,US,27.98,-82.01,19930
33812,STANDARD,0,Lakeland,,,FL,Polk County,America/New_York,863,NA,US,27.97,-81.89,11890
33813,STANDARD,0,Lakeland,,,FL,Polk County,America/New_York,863,NA,US,27.97,-81.94,32080
33815,STANDARD,0,Lakeland,,,FL,Polk County,America/New_York,863,NA,US,28.04,-81.96,10830
33823,STANDARD,0,Auburndale,,,FL,Polk County,America/New_York,863,NA,US,28.07,-81.79,27350
33825,STANDARD,0,Avon Park,,,FL,Highlands County,America/New_York,863,NA,US,27.59,-81.5,17750
33827,STANDARD,0,Babson Park,,,FL,Polk County,America/New_York,863,NA,US,27.83,-81.52,2310
33830,STANDARD,0,Bartow,,,FL,Polk County,America/New_York,863,NA,US,27.89,-81.84,23240
33834,STANDARD,0,Bowling Green,,,FL,Hardee County,America/New_York,863,NA,US,27.63,-81.82,4870
33837,STANDARD,0,Davenport,,,FL,Polk County,America/New_York,863,NA,US,28.16,-81.6,22350
33838,STANDARD,0,Dundee,,,FL,Polk County,America/New_York,863,NA,US,28.02,-81.62,3640
33839,STANDARD,0,Eagle Lake,,,FL,Polk County,America/New_York,863,NA,US,27.97,-81.75,3820
33841,STANDARD,0,Fort Meade,,,FL,Polk County,America/New_York,863,NA,US,27.75,-81.79,7020
33843,STANDARD,0,Frostproof,,,FL,Polk County,America/New_York,863,NA,US,27.74,-81.53,7590
33844,STANDARD,0,Haines City,,,FL,Polk County,America/New_York,863,NA,US,28.1,-81.62,30610
33849,STANDARD,0,Kathleen,,,FL,Polk County,America/New_York,863,NA,US,28.23,-82.07,1360
33850,STANDARD,0,Lake Alfred,,,FL,Polk County,America/New_York,863,NA,US,28.09,-81.72,6690
33852,STANDARD,0,Lake Placid,,,FL,Highlands County,America/New_York,863,NA,US,27.29,-81.36,15950
33853,STANDARD,0,Lake Wales,,,FL,Polk County,America/New_York,863,NA,US,27.9,-81.58,9330
33857,STANDARD,0,Lorida,,,FL,Highlands County,America/New_York,863,NA,US,27.34,-81.19,1030
33859,STANDARD,0,Lake Wales,,,FL,Polk County,America/New_York,863,NA,US,27.87,-81.63,8820
33860,STANDARD,0,Mulberry,,,FL,Polk County,America/New_York,863,NA,US,27.9,-81.97,21130
33865,STANDARD,0,Ona,,,FL,Hardee County,America/New_York,941,NA,US,27.49,-81.92,830
33867,STANDARD,0,River Ranch,Lake Wales,,FL,Polk County,America/New_York,863,NA,US,27.78,-81.2,142
33868,STANDARD,0,Polk City,,,FL,Polk County,America/New_York,863,NA,US,28.18,-81.82,8500
33870,STANDARD,0,Sebring,,,FL,Highlands County,America/New_York,863,NA,US,27.49,-81.45,16450
33872,STANDARD,0,Sebring,,,FL,Highlands County,America/New_York,863,NA,US,27.51,-81.55,10220
33873,STANDARD,0,Wauchula,,,FL,Hardee County,America/New_York,863,NA,US,27.54,-81.8,12070
33875,STANDARD,0,Sebring,,,FL,Highlands County,America/New_York,863,NA,US,27.41,-81.48,8570
33876,STANDARD,0,Sebring,,,FL,Highlands County,America/New_York,863,NA,US,27.42,-81.34,3810
33880,STANDARD,0,Winter Haven,Eloise-Jpv-Wahneta,,FL,Polk County,America/New_York,239-863,NA,US,27.98,-81.78,33840
33881,STANDARD,0,Winter Haven,,Florence Villa,FL,Polk County,America/New_York,239-863,NA,US,28.04,-81.72,25690
33884,STANDARD,0,Winter Haven,Cypress Gardens-Cypress Gdns,,FL,Polk County,America/New_York,239-863,NA,US,27.98,-81.67,27440
33890,STANDARD,0,Zolfo Springs,,,FL,Hardee County,America/New_York,863,NA,US,27.49,-81.79,4890
33896,STANDARD,0,Davenport,Champions Gate-Champions Gt,,FL,Polk County,America/New_York,321-407-863,NA,US,28.26,-81.58,10670
33897,STANDARD,0,Davenport,,,FL,Polk County,America/New_York,407-863,NA,US,28.28,-81.69,16030
33898,STANDARD,0,Lake Wales,,,FL,Polk County,America/New_York,863,NA,US,27.84,-81.37,12180
33901,STANDARD,0,Fort Myers,,F M-Fmy-Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.62,-81.88,18320
33903,STANDARD,0,North Fort Myers,Fort Myers-N Fort Myers-N Ft Myers-No Fort Myers-No Ft Myers,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.68,-81.91,16960
33904,STANDARD,0,Cape Coral,,,FL,Lee County,America/New_York,239,NA,US,26.58,-81.94,26880
33905,STANDARD,0,Fort Myers,Tice,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.67,-81.76,29340
33907,STANDARD,0,Fort Myers,,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.56,-81.87,20670
33908,STANDARD,0,Fort Myers,,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.52,-81.98,33440
33909,STANDARD,0,Cape Coral,,,FL,Lee County,America/New_York,239,NA,US,26.69,-81.95,25690
33912,STANDARD,0,Fort Myers,,Ft Myers-S Fort Myers-San Carlos Park,FL,Lee County,America/New_York,239,NA,US,26.53,-81.83,15260
33913,STANDARD,0,Fort Myers,Miromar Lakes,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.51,-81.7,18330
33914,STANDARD,0,Cape Coral,,,FL,Lee County,America/New_York,239,NA,US,26.55,-82.02,34530
33916,STANDARD,0,Fort Myers,,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.63,-81.85,19480
33917,STANDARD,0,North Fort Myers,Fort Myers-N Fort Myers-N Ft Myers-No Fort Myers-No Ft Myers-North Ft Myers,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.74,-81.84,22410
33919,STANDARD,0,Fort Myers,,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.56,-81.9,24950
33920,STANDARD,0,Alva,,,FL,Lee County,America/New_York,863,NA,US,26.71,-81.61,4850
33922,STANDARD,0,Bokeelia,,,FL,Lee County,America/New_York,941-239,NA,US,26.64,-82.16,3090
33928,STANDARD,0,Estero,,,FL,Lee County,America/New_York,239,NA,US,26.44,-81.81,20630
33931,STANDARD,0,Fort Myers Beach,Ft Myers Bch,Ft Myers Beach,FL,Lee County,America/New_York,239,NA,US,26.48,-81.95,6990
33935,STANDARD,0,Labelle,Fort Denaud-Ft Denaud,La Belle,FL,Hendry County,America/New_York,863,NA,US,26.64,-81.34,14870
33936,STANDARD,0,Lehigh Acres,,Lehigh,FL,Lee County,America/New_York,239,NA,US,26.6,-81.63,17580
33946,STANDARD,0,Placida,Cape Haze,,FL,Charlotte County,America/New_York,941,NA,US,26.85,-82.28,2080
33947,STANDARD,0,Rotonda West,Cape Haze-Placida,,FL,Charlotte County,America/New_York,941,NA,US,26.88,-82.27,7740
33948,STANDARD,0,Port Charlotte,Pt Charlotte,,FL,Charlotte County,America/New_York,941,NA,US,26.99,-82.15,13350
33950,STANDARD,0,Punta Gorda,,,FL,Charlotte County,America/New_York,941,NA,US,26.89,-82.05,18040
33952,STANDARD,0,Port Charlotte,Pt Charlotte,Ft Charlotte,FL,Charlotte County,America/New_York,941,NA,US,26.98,-82.1,24800
33953,STANDARD,0,Port Charlotte,Pt Charlotte,,FL,Charlotte County,America/New_York,941,NA,US,27,-82.21,4860
33954,STANDARD,0,Port Charlotte,Pt Charlotte,,FL,Charlotte County,America/New_York,941,NA,US,27.02,-82.12,8740
33955,STANDARD,0,Punta Gorda,,,FL,Charlotte County,America/New_York,941,NA,US,26.82,-81.99,7680
33956,STANDARD,0,Saint James City,St James City,,FL,Lee County,America/New_York,239,NA,US,26.49,-82.08,2900
33957,STANDARD,0,Sanibel,,,FL,Lee County,America/New_York,239,NA,US,26.44,-82.1,5750
33960,STANDARD,0,Venus,,,FL,Highlands County,America/New_York,863,NA,US,27.06,-81.35,610
33966,STANDARD,0,Fort Myers,,Ft Myers,FL,Lee County,America/New_York,239,NA,US,26.59,-81.83,8480
33967,STANDARD,0,Fort Myers,,Ft Myers-S Fort Myers-San Carlos Park,FL,Lee County,America/New_York,239,NA,US,26.47,-81.8,21860
33971,STANDARD,0,Lehigh Acres,,Lehigh,FL,Lee County,America/New_York,239,NA,US,26.64,-81.7,23220
33972,STANDARD,0,Lehigh Acres,,Lehigh,FL,Lee County,America/New_York,239-863,NA,US,26.65,-81.62,10910
33973,STANDARD,0,Lehigh Acres,,Leehigh-Leehigh Acres-Lehigh,FL,Lee County,America/New_York,239,NA,US,26.59,-81.72,10870
33974,STANDARD,0,Lehigh Acres,,Leehigh-Leehigh Acres-Lehigh,FL,Lee County,America/New_York,239,NA,US,26.56,-81.59,13170
33976,STANDARD,0,Lehigh Acres,,Leehigh-Leehigh Acres-Lehigh,FL,Lee County,America/New_York,239,NA,US,26.6,-81.68,14050
33980,STANDARD,0,Punta Gorda,Port Charlotte-Pt Charlotte,,FL,Charlotte County,America/New_York,941,NA,US,26.98,-82.05,8520
33981,STANDARD,0,Port Charlotte,Pt Charlotte,,FL,Charlotte County,America/New_York,941,NA,US,26.92,-82.22,9200
33982,STANDARD,0,Punta Gorda,,,FL,Charlotte County,America/New_York,,NA,US,26.91,-81.77,6750
33983,STANDARD,0,Punta Gorda,Port Charlotte-Pt Charlotte,,FL,Charlotte County,America/New_York,941,NA,US,27.01,-82.02,12760
33990,STANDARD,0,Cape Coral,,Fort Myers,FL,Lee County,America/New_York,239,NA,US,26.63,-81.94,26980
